Año,Municipio,rango tamaño predial,cantidad de predios,área (Ha),cantidad de propietarios,área(Ha)/propetario
2017,La Apartada,D2.Mayor a 50 ha - hasta 100 ha,32,2263.4404999999974,62,36.507104838709637
2017,La Apartada,D3.Mayor a 100 ha - hasta 200 ha,35,4519.782899999982,51,88.623194117646705
2017,La Apartada,E1.Mayor a 200 ha - hasta 500 ha,29,8607.8947999999855,41,209.94865365853624
2017,La Apartada,E2.Mayor a 500 ha - hasta 1000 ha,11,6923.5730999999932,28,247.27046785714262
2017,La Apartada,E3.Mayor a 1000 ha - hasta 2000 ha,2,2230.4085999999897,2,1115.2042999999949
2017,Lorica,"A1.Hasta 0,5 ha",2418,412.30779999999982,2590,0.1591922007722007
2017,Lorica,"A2.Mayor a 0,5 ha - hasta 1 ha",665,555.81549999999982,763,0.72846068152031429
2017,Lorica,"A3.Mayor a 1 ha - hasta 2,5 ha",1355,2517.9199999999983,1575,1.598679365079364
2017,Lorica,"A4.Mayor a 2,5 ha - hasta 3 ha",355,1054.5423000000001,438,2.4076308219178082
2017,Lorica,B1.Mayor a 3 ha - hasta 5 ha,1195,4938.2875999999997,1570,3.1454061146496812
2017,Lorica,B2.Mayor a 5 ha - hasta 10 ha,1785,12749.693800000006,2406,5.2991246051537848
2017,Lorica,C1.Mayor a 10 ha - hasta 20 ha,1237,16882.381799999981,1762,9.5813744608399443
2017,Lorica,D1.Mayor a 20 ha - hasta 50 ha,689,20439.253899999989,1091,18.734421539871668
2017,Lorica,D2.Mayor a 50 ha - hasta 100 ha,172,11397.203099999986,279,40.850190322580595
2017,Lorica,D3.Mayor a 100 ha - hasta 200 ha,67,8753.0356999999785,107,81.804071962616618
2017,Lorica,E1.Mayor a 200 ha - hasta 500 ha,26,7592.188899999991,36,210.89413611111087
2017,Lorica,E2.Mayor a 500 ha - hasta 1000 ha,5,3449.6126999999992,10,344.9612699999999
2017,Los Córdobas,"A1.Hasta 0,5 ha",554,60.344400000000149,584,0.10332945205479478
2017,Los Córdobas,"A2.Mayor a 0,5 ha - hasta 1 ha",87,92.954199999999915,95,0.97846526315789384
2017,Los Córdobas,"A3.Mayor a 1 ha - hasta 2,5 ha",224,498.99119999999982,248,2.0120612903225799
2017,Los Córdobas,"A4.Mayor a 2,5 ha - hasta 3 ha",64,194.76059999999998,69,2.8226173913043477
2017,Los Córdobas,B1.Mayor a 3 ha - hasta 5 ha,198,817.23770000000002,217,3.7660723502304148
2017,Los Córdobas,B2.Mayor a 5 ha - hasta 10 ha,296,2223.5350000000008,324,6.8627623456790143
2017,Los Córdobas,C1.Mayor a 10 ha - hasta 20 ha,250,3612.9901999999965,333,10.849820420420411
2017,Los Córdobas,D1.Mayor a 20 ha - hasta 50 ha,222,6669.5604999999932,273,24.430624542124516
2017,Los Córdobas,D2.Mayor a 50 ha - hasta 100 ha,63,4409.7143999999971,73,60.407046575342427
2017,Los Córdobas,D3.Mayor a 100 ha - hasta 200 ha,29,4633.5338999999922,46,100.72899782608678
2017,Los Córdobas,E1.Mayor a 200 ha - hasta 500 ha,21,6333.7422999999917,49,129.26004693877533
2017,Los Córdobas,E2.Mayor a 500 ha - hasta 1000 ha,6,4035.7068999999992,10,403.5706899999999
2017,Los Córdobas,E3.Mayor a 1000 ha - hasta 2000 ha,2,2307.9998000000001,2,1153.9999
2017,Momil,"A1.Hasta 0,5 ha",322,52.299800000000047,348,0.15028678160919554
2017,Momil,"A2.Mayor a 0,5 ha - hasta 1 ha",53,43.719499999999989,55,0.79489999999999983
2017,Momil,"A3.Mayor a 1 ha - hasta 2,5 ha",183,412.76009999999991,198,2.0846469696969692
2017,Momil,"A4.Mayor a 2,5 ha - hasta 3 ha",42,129.25559999999999,46,2.8099043478260866
2017,Momil,B1.Mayor a 3 ha - hasta 5 ha,179,722.31320000000017,209,3.4560440191387567
2017,Momil,B2.Mayor a 5 ha - hasta 10 ha,210,1519.9653999999996,262,5.8013946564885481
2017,Momil,C1.Mayor a 10 ha - hasta 20 ha,138,1929.650599999997,222,8.6921198198198066
2017,Momil,D1.Mayor a 20 ha - hasta 50 ha,108,3242.0985999999957,163,19.890175460122673
2017,Momil,D2.Mayor a 50 ha - hasta 100 ha,34,2340.3813999999993,55,42.552389090909081
2017,Momil,D3.Mayor a 100 ha - hasta 200 ha,11,1680.5035999999989,18,93.36131111111105
2017,Momil,E1.Mayor a 200 ha - hasta 500 ha,4,821.92549999999903,6,136.98758333333316
2017,Momil,E4.Mayor a 2000 ha - hasta 5000 ha,1,1920,1,1920
2017,Montelíbano,"A1.Hasta 0,5 ha",1089,73.067899999999881,1411,0.051784479092841874
2017,Montelíbano,"A2.Mayor a 0,5 ha - hasta 1 ha",50,39.678100000000008,53,0.74864339622641529
2017,Montelíbano,"A3.Mayor a 1 ha - hasta 2,5 ha",127,208.7543,175,1.1928817142857142
2017,Montelíbano,"A4.Mayor a 2,5 ha - hasta 3 ha",24,62.221000000000004,27,2.3044814814814818
2017,Montelíbano,B1.Mayor a 3 ha - hasta 5 ha,104,468.61679999999973,121,3.8728661157024771
2017,Montelíbano,B2.Mayor a 5 ha - hasta 10 ha,233,1903.0675999999994,312,6.0995756410256394
2017,Montelíbano,C1.Mayor a 10 ha - hasta 20 ha,490,7467.0612999999857,568,13.146234683098566
2017,Montelíbano,D1.Mayor a 20 ha - hasta 50 ha,497,14943.047399999987,596,25.072227181208032
2017,Montelíbano,D2.Mayor a 50 ha - hasta 100 ha,246,17200.594499999992,337,51.040339762611254
2017,Montelíbano,D3.Mayor a 100 ha - hasta 200 ha,123,15416.807699999974,180,85.648931666666527
2017,Montelíbano,E1.Mayor a 200 ha - hasta 500 ha,66,20056.974399999974,109,184.00893944954103
2017,Montelíbano,E2.Mayor a 500 ha - hasta 1000 ha,16,10748.421799999996,22,488.56462727272714
2017,Montelíbano,E3.Mayor a 1000 ha - hasta 2000 ha,4,4312.8077999999787,5,862.56155999999578
2017,Montelíbano,E6.Mayor a 10000 ha,2,59365.046499999902,2,29682.523249999951
2017,Montería,"A1.Hasta 0,5 ha",7447,1200.5018999999897,8237,0.14574504067014565
2017,Montería,"A2.Mayor a 0,5 ha - hasta 1 ha",1233,957.35729999999978,1528,0.62654273560209406
2017,Montería,"A3.Mayor a 1 ha - hasta 2,5 ha",1748,3154.3679999999945,2164,1.4576561922365963
2017,Montería,"A4.Mayor a 2,5 ha - hasta 3 ha",379,1090.2068000000002,452,2.4119619469026552
2017,Montería,B1.Mayor a 3 ha - hasta 5 ha,1258,5503.9396000000061,1569,3.5079283620140256
2017,Montería,B2.Mayor a 5 ha - hasta 10 ha,2225,16794.253999999972,2937,5.718166155941427
2017,Montería,C1.Mayor a 10 ha - hasta 20 ha,2042,29351.290400000114,2701,10.866823546834548
2017,Montería,D1.Mayor a 20 ha - hasta 50 ha,1520,46470.225600000005,2288,20.310413286713288
2017,Montería,D2.Mayor a 50 ha - hasta 100 ha,649,47129.193799999943,968,48.687183677685894
2017,Montería,D3.Mayor a 100 ha - hasta 200 ha,384,51857.884799999876,598,86.718870903009829
2017,Montería,E1.Mayor a 200 ha - hasta 500 ha,212,60695.050299999893,407,149.12788771498745
2017,Montería,E2.Mayor a 500 ha - hasta 1000 ha,45,27888.432099999987,179,155.80129664804463
2017,Montería,E3.Mayor a 1000 ha - hasta 2000 ha,11,14707.140999999971,14,1050.5100714285693
2017,Montería,E4.Mayor a 2000 ha - hasta 5000 ha,1,1978.54449999999,1,1978.54449999999
2017,Moñitos,"A1.Hasta 0,5 ha",695,87.542100000000119,844,0.10372286729857834
2017,Moñitos,"A2.Mayor a 0,5 ha - hasta 1 ha",147,106.53480000000008,163,0.65358773006135018
2017,Moñitos,"A3.Mayor a 1 ha - hasta 2,5 ha",332,548.29089999999997,371,1.4778730458221023
2017,Moñitos,"A4.Mayor a 2,5 ha - hasta 3 ha",93,251.30550000000002,100,2.513055
2017,Moñitos,B1.Mayor a 3 ha - hasta 5 ha,232,899.6208000000006,280,3.2129314285714305
2017,Moñitos,B2.Mayor a 5 ha - hasta 10 ha,414,2987.8715000000002,489,6.1101666666666672
2017,Moñitos,C1.Mayor a 10 ha - hasta 20 ha,272,3986.8503999999962,321,12.420094704049832
2017,Moñitos,D1.Mayor a 20 ha - hasta 50 ha,171,5161.3543999999938,252,20.481565079365055
2017,Moñitos,D2.Mayor a 50 ha - hasta 100 ha,28,1691.0114999999985,53,31.905877358490539
2017,Moñitos,D3.Mayor a 100 ha - hasta 200 ha,5,605.00289999999802,19,31.842257894736736
2017,Moñitos,E1.Mayor a 200 ha - hasta 500 ha,2,468.42919999999901,2,234.21459999999951
2017,Planeta Rica,"A1.Hasta 0,5 ha",1053,751.31430000000023,1163,0.64601401547721427
2017,Planeta Rica,"A2.Mayor a 0,5 ha - hasta 1 ha",187,156.79429999999999,213,0.73612347417840374
2017,Planeta Rica,"A3.Mayor a 1 ha - hasta 2,5 ha",342,750.76420000000019,421,1.7832878859857486
2017,Planeta Rica,"A4.Mayor a 2,5 ha - hasta 3 ha",102,281.33249999999998,117,2.404551282051282
2017,Planeta Rica,B1.Mayor a 3 ha - hasta 5 ha,300,1310.7009000000003,372,3.5233895161290332
2017,Planeta Rica,B2.Mayor a 5 ha - hasta 10 ha,657,5005.4060999999956,838,5.9730383054892551
2017,Planeta Rica,C1.Mayor a 10 ha - hasta 20 ha,770,11447.717399999992,984,11.633859146341456
2017,Planeta Rica,D1.Mayor a 20 ha - hasta 50 ha,734,22332.686799999985,973,22.952401644398751
2017,Planeta Rica,D2.Mayor a 50 ha - hasta 100 ha,282,19665.383300000005,425,46.271490117647069
2017,Planeta Rica,D3.Mayor a 100 ha - hasta 200 ha,135,18451.92029999994,218,84.641836238531837
2017,Planeta Rica,E1.Mayor a 200 ha - hasta 500 ha,83,25490.544399999966,123,207.24019837398347
2017,Planeta Rica,E2.Mayor a 500 ha - hasta 1000 ha,15,9440.2812999999969,25,377.61125199999987
2017,Planeta Rica,E3.Mayor a 1000 ha - hasta 2000 ha,2,2205.2061000000003,2,1102.6030500000002
2017,Pueblo Nuevo,"A1.Hasta 0,5 ha",885,123.28760000000013,922,0.13371757049891553
2017,Pueblo Nuevo,"A2.Mayor a 0,5 ha - hasta 1 ha",146,135.85850000000002,159,0.85445597484276747
2017,Pueblo Nuevo,"A3.Mayor a 1 ha - hasta 2,5 ha",392,829.69759999999951,444,1.8686882882882871
2017,Pueblo Nuevo,"A4.Mayor a 2,5 ha - hasta 3 ha",92,286.83309999999994,115,2.4942008695652169
2017,Pueblo Nuevo,B1.Mayor a 3 ha - hasta 5 ha,411,1845.2541999999996,509,3.6252538310412565
2017,Pueblo Nuevo,B2.Mayor a 5 ha - hasta 10 ha,625,4759.1439999999984,801,5.9415031210986244
2017,Pueblo Nuevo,C1.Mayor a 10 ha - hasta 20 ha,767,11165.287399999994,974,11.463334086242293
2017,Pueblo Nuevo,D1.Mayor a 20 ha - hasta 50 ha,604,18311.928399999968,835,21.930453173652655
2017,Pueblo Nuevo,D2.Mayor a 50 ha - hasta 100 ha,170,10859.769999999999,309,35.14488673139158
2017,Pueblo Nuevo,D3.Mayor a 100 ha - hasta 200 ha,64,8587.5900999999794,102,84.192059803921367
2017,Pueblo Nuevo,E1.Mayor a 200 ha - hasta 500 ha,39,12010.367999999989,73,164.52558904109574
2017,Pueblo Nuevo,E2.Mayor a 500 ha - hasta 1000 ha,9,6383.0938999999953,12,531.92449166666631
2017,Pueblo Nuevo,E3.Mayor a 1000 ha - hasta 2000 ha,4,5622.81159999999,4,1405.7028999999975
2017,Pueblo Nuevo,E4.Mayor a 2000 ha - hasta 5000 ha,1,2021,3,673.66666666666663
2017,Puerto Escondido,"A1.Hasta 0,5 ha",535,79.118900000000053,561,0.141031907308378
2017,Puerto Escondido,"A2.Mayor a 0,5 ha - hasta 1 ha",117,100.20339999999997,134,0.74778656716417891
2017,Puerto Escondido,"A3.Mayor a 1 ha - hasta 2,5 ha",258,675.48060000000032,282,2.3953212765957459
2017,Puerto Escondido,"A4.Mayor a 2,5 ha - hasta 3 ha",70,221.20970000000003,71,3.1156295774647891
2017,Puerto Escondido,B1.Mayor a 3 ha - hasta 5 ha,319,1328.1357999999996,346,3.8385427745664726
2017,Puerto Escondido,B2.Mayor a 5 ha - hasta 10 ha,494,3668.4194000000011,544,6.7434180147058846
2017,Puerto Escondido,C1.Mayor a 10 ha - hasta 20 ha,504,7358.9374999999973,603,12.203876451077939
2017,Puerto Escondido,D1.Mayor a 20 ha - hasta 50 ha,342,9876.1990999999889,460,21.469998043478238
2017,Puerto Escondido,D2.Mayor a 50 ha - hasta 100 ha,108,7601.6674999999968,156,48.728637820512802
2017,Puerto Escondido,D3.Mayor a 100 ha - hasta 200 ha,29,3543.7848999999919,38,93.257497368420843
2017,Puerto Escondido,E1.Mayor a 200 ha - hasta 500 ha,14,4354.9482999999946,22,197.9521954545452
2017,Puerto Escondido,E4.Mayor a 2000 ha - hasta 5000 ha,1,2077.596,1,2077.596
2017,Puerto Libertador,"A1.Hasta 0,5 ha",733,90.434400000000025,745,0.12138845637583896
2017,Puerto Libertador,"A2.Mayor a 0,5 ha - hasta 1 ha",77,58.379099999999994,78,0.74844999999999995
2017,Puerto Libertador,"A3.Mayor a 1 ha - hasta 2,5 ha",151,309.36819999999983,158,1.9580265822784799
2017,Puerto Libertador,"A4.Mayor a 2,5 ha - hasta 3 ha",37,115.72740000000002,37,3.127767567567568
2017,Puerto Libertador,B1.Mayor a 3 ha - hasta 5 ha,115,729.56289999999888,161,4.5314465838509248
2017,Puerto Libertador,B2.Mayor a 5 ha - hasta 10 ha,348,2882.0537999999997,404,7.1337965346534649
2017,Puerto Libertador,C1.Mayor a 10 ha - hasta 20 ha,442,7216.2667999999958,509,14.177341453831033
2017,Puerto Libertador,D1.Mayor a 20 ha - hasta 50 ha,743,25171.381699999973,950,26.496191263157865
2017,Puerto Libertador,D2.Mayor a 50 ha - hasta 100 ha,302,21304.923999999974,433,49.203057736720496
2017,Puerto Libertador,D3.Mayor a 100 ha - hasta 200 ha,123,16356.992199999964,174,94.005702298850366
2017,Puerto Libertador,E1.Mayor a 200 ha - hasta 500 ha,51,16646.640499999983,68,244.80353676470563
2017,Puerto Libertador,E2.Mayor a 500 ha - hasta 1000 ha,12,5509.1215999999949,17,324.06597647058794
2017,Puerto Libertador,E3.Mayor a 1000 ha - hasta 2000 ha,1,1427.9446,1,1427.9446
2017,Puerto Libertador,E4.Mayor a 2000 ha - hasta 5000 ha,3,2045.5311999999999,3,681.84373333333326
2017,Puerto Libertador,E6.Mayor a 10000 ha,1,56390.102599999896,1,56390.102599999896
2017,Purísima,"A1.Hasta 0,5 ha",149,26.562499999999993,149,0.17827181208053686
2017,Purísima,"A2.Mayor a 0,5 ha - hasta 1 ha",58,51.499500000000005,61,0.84425409836065579
2017,Purísima,"A3.Mayor a 1 ha - hasta 2,5 ha",182,335.60499999999985,202,1.6614108910891081
2017,Purísima,"A4.Mayor a 2,5 ha - hasta 3 ha",47,156.17959999999988,50,3.1235919999999977
2017,Purísima,B1.Mayor a 3 ha - hasta 5 ha,176,694.20640000000003,220,3.1554836363636367
2017,Purísima,B2.Mayor a 5 ha - hasta 10 ha,228,1696.6844999999992,320,5.3021390624999976
2017,Purísima,C1.Mayor a 10 ha - hasta 20 ha,161,2167.3565999999987,233,9.3019596566523557
2017,Purísima,D1.Mayor a 20 ha - hasta 50 ha,97,2898.6366999999982,162,17.892819135802458
2017,Purísima,D2.Mayor a 50 ha - hasta 100 ha,8,504.1719999999998,20,25.20859999999999
2017,Purísima,D3.Mayor a 100 ha - hasta 200 ha,11,1578.733499999998,15,105.24889999999986
2017,Purísima,E3.Mayor a 1000 ha - hasta 2000 ha,1,1493,1,1493
2017,Sahagún,"A1.Hasta 0,5 ha",1625,277.18230000000005,1736,0.15966722350230417
2017,Sahagún,"A2.Mayor a 0,5 ha - hasta 1 ha",476,425.24510000000026,548,0.77599470802919757
2017,Sahagún,"A3.Mayor a 1 ha - hasta 2,5 ha",1196,2322.2140999999997,1377,1.6864299927378357
2017,Sahagún,"A4.Mayor a 2,5 ha - hasta 3 ha",356,1016.0201999999998,420,2.4190957142857137
2017,Sahagún,B1.Mayor a 3 ha - hasta 5 ha,1173,4741.012500000008,1456,3.2561899038461593
2017,Sahagún,B2.Mayor a 5 ha - hasta 10 ha,1441,10148.068900000017,1763,5.7561366420873608
2017,Sahagún,C1.Mayor a 10 ha - hasta 20 ha,1050,14675.369300000002,1496,9.8097388368983971
2017,Sahagún,D1.Mayor a 20 ha - hasta 50 ha,700,21920.405399999981,1025,21.385761365853639
2017,Sahagún,D2.Mayor a 50 ha - hasta 100 ha,228,15601.886199999992,318,49.06253522012576
2017,Sahagún,D3.Mayor a 100 ha - hasta 200 ha,89,11845.028099999976,123,96.301041463414435
2017,Sahagún,E1.Mayor a 200 ha - hasta 500 ha,34,9904.3902999999882,50,198.08780599999977
2017,Sahagún,E2.Mayor a 500 ha - hasta 1000 ha,1,814.58500000000004,1,814.58500000000004
2017,Sahagún,E3.Mayor a 1000 ha - hasta 2000 ha,1,1188.1344999999901,6,198.02241666666501
2017,San Andrés de Sotavento,"A1.Hasta 0,5 ha",616,260.41400000000016,629,0.41401271860095412
2017,San Andrés de Sotavento,"A2.Mayor a 0,5 ha - hasta 1 ha",326,449.76430000000039,337,1.334612166172108
2017,San Andrés de Sotavento,"A3.Mayor a 1 ha - hasta 2,5 ha",581,1456.1873999999993,614,2.3716407166123767
2017,San Andrés de Sotavento,"A4.Mayor a 2,5 ha - hasta 3 ha",145,557.49350000000027,160,3.4843343750000018
2017,San Andrés de Sotavento,B1.Mayor a 3 ha - hasta 5 ha,389,1769.7188999999994,449,3.9414674832962127
2017,San Andrés de Sotavento,B2.Mayor a 5 ha - hasta 10 ha,429,3175.9495999999999,577,5.5042454072790292
2017,San Andrés de Sotavento,C1.Mayor a 10 ha - hasta 20 ha,209,2705.5284999999935,277,9.7672509025270529
2017,San Andrés de Sotavento,D1.Mayor a 20 ha - hasta 50 ha,139,3727.5832999999966,230,16.206883913043463
2017,San Andrés de Sotavento,D2.Mayor a 50 ha - hasta 100 ha,35,2531.5443999999975,41,61.744985365853594
2017,San Andrés de Sotavento,D3.Mayor a 100 ha - hasta 200 ha,17,2235.4887999999951,24,93.145366666666462
2017,San Andrés de Sotavento,E1.Mayor a 200 ha - hasta 500 ha,5,1497.9773999999979,5,299.59547999999961
2017,San Antero,"A1.Hasta 0,5 ha",2014,216.15899999999979,2543,0.085001572945340068
2017,San Antero,"A2.Mayor a 0,5 ha - hasta 1 ha",124,96.200400000000016,150,0.64133600000000013
2017,San Antero,"A3.Mayor a 1 ha - hasta 2,5 ha",172,330.91529999999983,214,1.5463331775700926
2017,San Antero,"A4.Mayor a 2,5 ha - hasta 3 ha",42,130.15419999999997,46,2.8294391304347819
2017,San Antero,B1.Mayor a 3 ha - hasta 5 ha,205,821.04459999999983,230,3.569759130434782
2017,San Antero,B2.Mayor a 5 ha - hasta 10 ha,284,2112.8540999999991,363,5.8205347107437992
2017,San Antero,C1.Mayor a 10 ha - hasta 20 ha,247,3277.3529999999973,336,9.7540267857142773
2017,San Antero,D1.Mayor a 20 ha - hasta 50 ha,99,2949.3268999999973,137,21.527933576642315
2017,San Antero,D2.Mayor a 50 ha - hasta 100 ha,29,1877.398799999997,53,35.42261886792447
2017,San Antero,D3.Mayor a 100 ha - hasta 200 ha,11,1532.2713999999951,26,58.933515384615198
2017,San Antero,E1.Mayor a 200 ha - hasta 500 ha,5,1302.401599999999,20,65.120079999999945
2017,San Antero,E2.Mayor a 500 ha - hasta 1000 ha,1,563.87519999999904,1,563.87519999999904
2017,San Antero,E4.Mayor a 2000 ha - hasta 5000 ha,1,4931,1,4931
2017,San Bernardo del Viento,"A1.Hasta 0,5 ha",1538,246.12759999999989,1779,0.1383516582349634
2017,San Bernardo del Viento,"A2.Mayor a 0,5 ha - hasta 1 ha",381,327.88189999999958,442,0.74181425339366425
2017,San Bernardo del Viento,"A3.Mayor a 1 ha - hasta 2,5 ha",778,1380.8058000000005,905,1.5257522651933708
2017,San Bernardo del Viento,"A4.Mayor a 2,5 ha - hasta 3 ha",188,574.06410000000028,216,2.6577041666666679
2017,San Bernardo del Viento,B1.Mayor a 3 ha - hasta 5 ha,505,2088.8613999999984,595,3.5106914285714259
2017,San Bernardo del Viento,B2.Mayor a 5 ha - hasta 10 ha,693,5224.8706000000038,890,5.8706411235955098
2017,San Bernardo del Viento,C1.Mayor a 10 ha - hasta 20 ha,437,6076.899799999991,577,10.53188873483534
2017,San Bernardo del Viento,D1.Mayor a 20 ha - hasta 50 ha,202,5856.6943999999921,348,16.82958160919538
2017,San Bernardo del Viento,D2.Mayor a 50 ha - hasta 100 ha,36,2326.3034999999986,58,40.108681034482736
2017,San Bernardo del Viento,D3.Mayor a 100 ha - hasta 200 ha,8,993.54679999999689,21,47.311752380952235
2017,San Bernardo del Viento,E1.Mayor a 200 ha - hasta 500 ha,3,2150.9161999999887,3,716.97206666666295
2017,San Bernardo del Viento,E3.Mayor a 1000 ha - hasta 2000 ha,2,4509.6428999999898,2,2254.8214499999949
2017,San Carlos,"A1.Hasta 0,5 ha",681,311.74129999999906,717,0.43478563458856212
2017,San Carlos,"A2.Mayor a 0,5 ha - hasta 1 ha",262,436.41679999999974,307,1.4215530944625399
2017,San Carlos,"A3.Mayor a 1 ha - hasta 2,5 ha",645,1241.2072999999998,723,1.7167459197786996
2017,San Carlos,"A4.Mayor a 2,5 ha - hasta 3 ha",170,548.86959999999999,202,2.7171762376237623
2017,San Carlos,B1.Mayor a 3 ha - hasta 5 ha,499,2093.7191000000007,600,3.4895318333333347
2017,San Carlos,B2.Mayor a 5 ha - hasta 10 ha,709,5234.6246999999948,855,6.1223680701754324
2017,San Carlos,C1.Mayor a 10 ha - hasta 20 ha,519,7390.2083000000011,726,10.179350275482095
2017,San Carlos,D1.Mayor a 20 ha - hasta 50 ha,333,9967.8751999999931,511,19.50660508806261
2017,San Carlos,D2.Mayor a 50 ha - hasta 100 ha,120,7615.9226999999919,166,45.879052409638504
2017,San Carlos,D3.Mayor a 100 ha - hasta 200 ha,38,4726.7072999999882,62,76.237214516128844
2017,San Carlos,E1.Mayor a 200 ha - hasta 500 ha,15,4141.419799999996,25,165.65679199999985
2017,San Carlos,E2.Mayor a 500 ha - hasta 1000 ha,1,756.41390000000001,1,756.41390000000001
2017,San José de Uré,"A1.Hasta 0,5 ha",141,17.871999999999989,149,0.11994630872483214
2017,San José de Uré,"A2.Mayor a 0,5 ha - hasta 1 ha",19,13.7288,19,0.72256842105263153
2017,San José de Uré,"A3.Mayor a 1 ha - hasta 2,5 ha",59,121.92749999999997,96,1.2700781249999997
2017,San José de Uré,"A4.Mayor a 2,5 ha - hasta 3 ha",40,113.69479999999999,66,1.7226484848484847
2017,San José de Uré,B1.Mayor a 3 ha - hasta 5 ha,53,218.46489999999997,63,3.4676968253968248
2017,San José de Uré,B2.Mayor a 5 ha - hasta 10 ha,146,995.76030000000071,199,5.0038206030150789
2017,San José de Uré,C1.Mayor a 10 ha - hasta 20 ha,199,3390.5002999999961,275,12.329091999999985
2017,San José de Uré,D1.Mayor a 20 ha - hasta 50 ha,204,5828.4691999999923,225,25.904307555555523
2017,San José de Uré,D2.Mayor a 50 ha - hasta 100 ha,45,3348.1524999999988,47,71.237287234042526
2017,San José de Uré,D3.Mayor a 100 ha - hasta 200 ha,49,6782.0186999999905,100,67.820186999999905
2017,San José de Uré,E1.Mayor a 200 ha - hasta 500 ha,34,9118.3458999999875,113,80.693326548672459
2017,San José de Uré,E2.Mayor a 500 ha - hasta 1000 ha,6,4059.9096999999979,10,405.99096999999978
2017,San José de Uré,E3.Mayor a 1000 ha - hasta 2000 ha,1,1912.80439999999,1,1912.80439999999
2017,San José de Uré,E4.Mayor a 2000 ha - hasta 5000 ha,2,5094.7690000000002,2,2547.3845000000001
2017,San José de Uré,E5.Mayor a 5000 ha - hasta 10000 ha,1,5056.4546,1,5056.4546
2017,San Pelayo,"A1.Hasta 0,5 ha",1847,366.99449999999928,1976,0.18572596153846116
2017,San Pelayo,"A2.Mayor a 0,5 ha - hasta 1 ha",620,499.42749999999972,708,0.70540607344632733
2017,San Pelayo,"A3.Mayor a 1 ha - hasta 2,5 ha",1087,1923.6053999999995,1336,1.4398244011976045
2017,San Pelayo,"A4.Mayor a 2,5 ha - hasta 3 ha",264,752.75539999999967,329,2.2880103343465037
2017,San Pelayo,B1.Mayor a 3 ha - hasta 5 ha,718,2902.5878000000021,951,3.0521427970557329
2017,San Pelayo,B2.Mayor a 5 ha - hasta 10 ha,887,6309.0661000000082,1223,5.1586803761242912
2017,San Pelayo,C1.Mayor a 10 ha - hasta 20 ha,599,8256.6800999999923,885,9.329582033898296
2017,San Pelayo,D1.Mayor a 20 ha - hasta 50 ha,336,10212.71949999999,542,18.842655904059022
2017,San Pelayo,D2.Mayor a 50 ha - hasta 100 ha,109,7574.3530999999921,158,47.938943670886026
2017,San Pelayo,D3.Mayor a 100 ha - hasta 200 ha,22,2835.2192999999952,42,67.505221428571318
2017,San Pelayo,E1.Mayor a 200 ha - hasta 500 ha,7,1705.9411999999979,11,155.08556363636345
2017,Tierralta,"A1.Hasta 0,5 ha",1593,278.56469999999922,1836,0.15172369281045708
2017,Tierralta,"A2.Mayor a 0,5 ha - hasta 1 ha",264,194.49840000000003,276,0.70470434782608704
2017,Tierralta,"A3.Mayor a 1 ha - hasta 2,5 ha",643,1143.8397999999991,750,1.5251197333333322
2017,Tierralta,"A4.Mayor a 2,5 ha - hasta 3 ha",158,504.17889999999989,186,2.7106392473118275
2017,Tierralta,B1.Mayor a 3 ha - hasta 5 ha,747,2887.0449999999983,975,2.9610717948717933
2017,Tierralta,B2.Mayor a 5 ha - hasta 10 ha,600,4312.8102000000008,675,6.3893484444444457
2017,Tierralta,C1.Mayor a 10 ha - hasta 20 ha,608,7546.6606999999976,657,11.486545966514456
2017,Tierralta,D1.Mayor a 20 ha - hasta 50 ha,775,16375.848599999987,650,25.193613230769209
2017,Tierralta,D2.Mayor a 50 ha - hasta 100 ha,420,16122.80819999999,327,49.305223853210983
2017,Tierralta,D3.Mayor a 100 ha - hasta 200 ha,220,14566.665499999966,182,80.036623626373441
2017,Tierralta,E1.Mayor a 200 ha - hasta 500 ha,78,14287.058199999983,106,134.78356792452814
2017,Tierralta,E2.Mayor a 500 ha - hasta 1000 ha,26,11344.703899999984,23,493.24799565217324
2017,Tierralta,E3.Mayor a 1000 ha - hasta 2000 ha,6,1593.5864999999999,2,796.79324999999994
2017,Tierralta,E4.Mayor a 2000 ha - hasta 5000 ha,4,3204.1707000000001,1,3204.1707000000001
2017,Tierralta,E6.Mayor a 10000 ha,5,110322.36,1,110322.36
2017,Tuchín,"A1.Hasta 0,5 ha",897,410.27329999999887,913,0.44936834611171839
2017,Tuchín,"A2.Mayor a 0,5 ha - hasta 1 ha",344,306.25149999999991,358,0.85545111731843548
2017,Tuchín,"A3.Mayor a 1 ha - hasta 2,5 ha",522,935.46840000000032,533,1.7551001876172614
2017,Tuchín,"A4.Mayor a 2,5 ha - hasta 3 ha",104,296.42830000000004,107,2.7703579439252342
2017,Tuchín,B1.Mayor a 3 ha - hasta 5 ha,268,1129.6403999999986,279,4.0488903225806405
2017,Tuchín,B2.Mayor a 5 ha - hasta 10 ha,249,2061.5149999999994,279,7.3889426523297468
2017,Tuchín,C1.Mayor a 10 ha - hasta 20 ha,129,1920.2808999999982,162,11.853585802469125
2017,Tuchín,D1.Mayor a 20 ha - hasta 50 ha,64,1946.780599999998,88,22.122506818181794
2017,Tuchín,D2.Mayor a 50 ha - hasta 100 ha,12,865.30819999999972,26,33.281084615384607
